class_id,teacher_id,class_creation_date,student_count,problem_sets_assigned,skill_builders_assigned
23417,262763,2020-04-16 15:14:12.720000-04:00,25,31,0
385,4803,2019-03-20 12:38:43.483000-04:00,47,19,0
21914,335355,2020-04-13 09:19:51.101000-04:00,30,11,3
5074,68124,2019-10-22 00:17:50.813000-04:00,29,3,0
8168,110510,2020-03-10 09:20:39.862000-04:00,22,1,0
10103,124399,2020-03-18 10:46:00.323000-04:00,21,32,0
26649,346628,2020-05-03 19:41:40.724000-04:00,19,11,0
22529,259336,2020-04-14 10:18:03.821000-04:00,15,3,0
4375,112237,2019-10-04 16:55:23.644000-04:00,20,3,0
12071,123648,2020-03-23 19:45:59.203000-04:00,4,1,0
11665,113630,2020-03-22 19:09:44.080000-04:00,1,1,0
22384,265358,2020-04-13 22:27:58.471000-04:00,17,1,0
10450,85897,2020-03-19 10:58:52.913000-04:00,20,6,16
15622,175109,2020-03-30 21:10:57.998000-04:00,1,1,0
8864,115341,2020-03-13 14:09:18.922000-04:00,19,68,0
18040,206303,2020-04-03 13:51:38.119000-04:00,9,9,0
15210,156985,2020-03-30 13:14:13.375000-04:00,1,1,0
3344,28606,2019-09-13 16:29:58.887000-04:00,31,1,0
28733,393252,2020-06-16 16:05:05.264000-04:00,1,1,0
2431,201309,2019-08-29 21:15:19.131000-04:00,21,14,7
8544,112458,2020-03-12 14:33:33.383000-04:00,23,34,0
5424,74162,2019-10-31 11:25:15.671000-04:00,18,58,0
13496,155052,2020-03-27 08:12:23.121000-04:00,24,13,0
4950,61030,2019-10-18 16:10:04.501000-04:00,23,5,0
2055,20192,2019-08-23 11:38:46.710000-04:00,11,3,0
8755,114031,2020-03-13 10:56:28.395000-04:00,14,3,0
5958,28590,2019-11-21 08:14:06.236000-05:00,18,13,0
17627,199444,2020-04-02 20:18:45.712000-04:00,36,11,0
17805,200696,2020-04-03 10:09:28.168000-04:00,36,21,6
10235,126596,2020-03-18 15:27:00.237000-04:00,34,15,0
21319,78938,2020-04-10 16:56:12.299000-04:00,2,9,0
3585,45741,2019-09-17 21:06:46.507000-04:00,19,91,0
27770,377986,2020-05-17 18:40:07.120000-04:00,17,2,0
24832,318644,2020-04-22 09:57:46.609000-04:00,1,1,0
16873,192675,2020-04-01 17:26:02.408000-04:00,16,10,0
18217,175636,2020-04-03 16:28:37.797000-04:00,2,3,0
18043,202535,2020-04-03 13:58:58.298000-04:00,1,1,0
8206,88099,2020-03-10 11:09:27.880000-04:00,18,2,0
9157,115807,2020-03-16 08:26:20.214000-04:00,18,6,0
23734,292380,2020-04-17 17:16:23.801000-04:00,23,25,0
25795,336153,2020-04-27 12:51:41.601000-04:00,6,1,0
2953,35591,2019-09-09 13:20:51.501000-04:00,70,10,0
19790,225597,2020-04-07 11:41:40.748000-04:00,28,18,0
17402,181702,2020-04-02 15:01:39.829000-04:00,20,0,8
3426,42995,2019-09-16 10:34:02.016000-04:00,9,0,2
19441,223967,2020-04-06 15:48:31.370000-04:00,18,29,0
1024,10457,2019-07-23 12:34:09.302000-04:00,38,61,92
22850,244482,2020-04-15 08:59:09.959000-04:00,22,4,0
18152,158828,2020-04-03 15:36:48.731000-04:00,18,19,0
16799,191819,2020-04-01 15:22:00.073000-04:00,25,1,0
16642,189605,2020-04-01 12:13:04.206000-04:00,25,9,1
22803,199531,2020-04-14 21:35:06.739000-04:00,50,14,0
19277,210844,2020-04-06 12:41:24.874000-04:00,13,2,0
18993,206527,2020-04-05 23:46:12.107000-04:00,11,3,0
2200,23698,2019-08-27 09:59:40.298000-04:00,18,36,0
7287,100777,2020-01-31 07:59:20.471000-05:00,20,13,0
14690,160903,2020-03-30 08:45:33.128000-04:00,1,2,0
10012,9865,2020-03-18 07:27:45.830000-04:00,18,13,0
17116,194782,2020-04-02 10:18:56.550000-04:00,6,4,0
13865,157885,2020-03-27 16:52:16.511000-04:00,7,1,0
7610,104826,2020-02-13 16:39:03.125000-05:00,21,3,0
10670,119139,2020-03-19 15:48:39.262000-04:00,38,30,0
22877,278116,2020-04-15 09:37:46.347000-04:00,7,2,0
16509,185976,2020-04-01 09:30:46.488000-04:00,43,3,0
11331,134296,2020-03-21 14:00:30.937000-04:00,22,12,0
11514,117185,2020-03-22 12:58:47.776000-04:00,29,2,0
21464,250435,2020-04-11 13:57:26.399000-04:00,8,49,0
13053,152379,2020-03-26 12:23:27.948000-04:00,29,8,0
6474,86416,2019-12-15 19:34:23.616000-05:00,9,1,0
13650,131308,2020-03-27 11:30:30.246000-04:00,34,1,0
21410,248321,2020-04-11 10:00:58.475000-04:00,5,1,0
21457,250425,2020-04-11 13:43:25.139000-04:00,27,2,0
4772,61740,2019-10-15 08:00:52.830000-04:00,25,3,2
21647,220569,2020-04-12 17:11:58.235000-04:00,33,4,0
25460,268378,2020-04-24 18:21:38.943000-04:00,1,1,0
3490,25412,2019-09-17 07:26:57.393000-04:00,29,72,17
6310,86472,2019-12-09 11:40:50.990000-05:00,22,15,0
16335,184945,2020-03-31 18:58:01.363000-04:00,13,1,0
9347,114842,2020-03-16 11:47:50.884000-04:00,14,2,1
1721,14156,2019-08-18 21:54:26.501000-04:00,24,39,0
2845,34284,2019-09-08 12:44:02.628000-04:00,22,50,0
1706,11806,2019-08-18 16:25:59.477000-04:00,26,3,0
2444,15172,2019-08-30 09:53:20.652000-04:00,27,13,0
6264,85852,2019-12-05 17:56:54.179000-05:00,6,3,0
23098,249681,2020-04-15 16:00:53.875000-04:00,25,13,0
22808,119807,2020-04-14 22:07:40.788000-04:00,5,2,0
27749,377832,2020-05-17 01:27:22.240000-04:00,21,3,0
11800,136027,2020-03-23 07:42:28.858000-04:00,11,2,0
23213,284591,2020-04-15 21:59:53.079000-04:00,26,69,0
21538,250805,2020-04-11 22:54:57.804000-04:00,30,6,0
10564,129842,2020-03-19 13:34:47.449000-04:00,1,1,0
3644,116884,2019-09-18 17:07:02.794000-04:00,26,11,0
2617,5703,2019-09-03 11:47:33.703000-04:00,23,16,0
27293,358103,2020-05-10 22:35:53.563000-04:00,12,44,0
17258,196804,2020-04-02 13:03:38.922000-04:00,40,11,2
16437,174966,2020-04-01 05:05:12.063000-04:00,25,5,0
1338,10453,2019-08-07 22:32:16.136000-04:00,31,66,40
12198,140644,2020-03-24 10:41:23.967000-04:00,13,27,0
22914,151036,2020-04-15 10:58:09.845000-04:00,24,7,0
16794,191643,2020-04-01 15:02:01.096000-04:00,15,14,0
21011,223188,2020-04-09 18:30:24.802000-04:00,13,8,0
18457,205122,2020-04-04 15:21:05.351000-04:00,1,1,0
7182,45557,2020-01-28 06:36:01.750000-05:00,8,3,0
28114,367158,2020-05-26 13:16:58.125000-04:00,13,3,0
18030,202466,2020-04-03 13:42:55.251000-04:00,14,1,0
18580,205583,2020-04-04 23:49:06.615000-04:00,21,95,0
18437,205017,2020-04-04 14:10:22.016000-04:00,12,1,0
20076,219551,2020-04-07 19:00:01.338000-04:00,6,2,0
6962,9817,2020-01-17 10:04:45.584000-05:00,4,0,1
15535,174400,2020-03-30 19:00:39.644000-04:00,21,5,0
18341,204581,2020-04-03 22:57:02.297000-04:00,24,32,0
13558,151529,2020-03-27 09:35:46.812000-04:00,7,1,0
4237,13538,2019-10-02 08:21:27.918000-04:00,8,0,3
20489,10891,2020-04-08 15:44:41.963000-04:00,1,2,1
3522,44632,2019-09-17 09:51:35.349000-04:00,19,9,0
3431,42707,2019-09-16 10:51:11.116000-04:00,29,47,1
7362,92324,2020-02-04 12:11:48.275000-05:00,21,4,0
1127,10556,2019-07-29 11:10:46.424000-04:00,26,41,0
2348,26145,2019-08-28 19:14:05.642000-04:00,14,1,0
11901,137624,2020-03-23 10:25:15.235000-04:00,28,7,0
13440,154721,2020-03-26 21:55:44.687000-04:00,19,40,0
24339,302588,2020-04-20 11:46:18.705000-04:00,12,10,0
25730,334535,2020-04-27 10:31:28.721000-04:00,19,4,0
21713,251436,2020-04-12 20:19:40.257000-04:00,7,1,0
2499,28550,2019-08-31 18:33:34.500000-04:00,52,48,1
14415,159881,2020-03-29 17:48:06.995000-04:00,26,33,0
24528,309296,2020-04-20 20:56:49.201000-04:00,21,13,0
23349,334979,2020-04-16 12:02:32.215000-04:00,30,10,0
19505,219832,2020-04-06 17:37:08.608000-04:00,35,25,0
15315,166455,2020-03-30 14:32:10.755000-04:00,9,1,0
26019,342117,2020-04-28 12:28:54.832000-04:00,20,3,0
24742,175481,2020-04-21 17:33:49.283000-04:00,2,1,0
23594,293857,2020-04-17 11:58:04.088000-04:00,18,2,0
9401,101369,2020-03-16 14:03:30.091000-04:00,27,6,0
4685,63037,2019-10-11 13:43:54.820000-04:00,5,1,0
10011,122710,2020-03-18 07:22:36.807000-04:00,7,19,0
21531,250791,2020-04-11 22:20:48.260000-04:00,15,1,0
7980,110065,2020-03-06 14:16:01.216000-05:00,24,7,0
11647,14968,2020-03-22 17:43:25.062000-04:00,13,3,0
12468,145058,2020-03-25 09:02:25.362000-04:00,16,41,0
19409,217857,2020-04-06 15:12:43.346000-04:00,30,18,1
16786,191534,2020-04-01 14:47:05.539000-04:00,5,2,0
18630,200268,2020-04-05 11:42:30.456000-04:00,14,4,0
9129,115681,2020-03-15 23:26:06.880000-04:00,28,3,0
24932,275346,2020-04-22 14:57:23.051000-04:00,25,4,0
19706,204270,2020-04-07 10:05:06.161000-04:00,13,0,1
17120,195015,2020-04-02 10:20:26.760000-04:00,19,14,0
2759,32520,2019-09-05 15:43:59.330000-04:00,22,4,22
14969,164589,2020-03-30 10:49:30.638000-04:00,3,1,0
14601,160285,2020-03-29 23:32:24.827000-04:00,20,1,0
14253,92332,2020-03-29 12:38:11.168000-04:00,3,2,0
14268,158182,2020-03-29 12:57:00.420000-04:00,26,3,1
9943,122559,2020-03-17 17:42:44.719000-04:00,6,1,0
1113,9991,2019-07-27 02:32:20.978000-04:00,25,12,0
1702,10645,2019-08-18 15:18:23.607000-04:00,31,26,0
20900,245457,2020-04-09 15:07:05.914000-04:00,8,26,0
15698,175607,2020-03-30 23:40:34.651000-04:00,14,6,0
24535,296602,2020-04-20 22:09:41.839000-04:00,19,2,0
21954,238985,2020-04-13 10:20:48.026000-04:00,19,21,0
24679,314376,2020-04-21 13:43:47.538000-04:00,14,2,1
27056,336055,2020-05-07 10:23:49.653000-04:00,20,3,0
14806,162897,2020-03-30 10:04:00.249000-04:00,13,6,0
13965,131474,2020-03-27 22:16:04.735000-04:00,15,1,0
12333,144779,2020-03-24 13:24:13.885000-04:00,30,33,0
25569,332642,2020-04-26 13:36:24.541000-04:00,18,2,0
2937,26064,2019-09-09 11:59:23.680000-04:00,23,68,0
23728,200844,2020-04-17 16:57:29.952000-04:00,23,5,3
21103,220182,2020-04-10 09:41:45.511000-04:00,11,19,0
9974,110665,2020-03-17 20:06:38.071000-04:00,8,4,0
23581,286626,2020-04-17 10:56:17.350000-04:00,10,10,0
19978,230529,2020-04-07 15:31:17.328000-04:00,10,1,0
20468,11008,2020-04-08 15:21:23.397000-04:00,7,18,0
20516,239823,2020-04-08 16:38:21.036000-04:00,26,4,0
1725,16602,2019-08-19 04:28:29.914000-04:00,28,65,1
2584,10701,2019-09-02 23:35:08.236000-04:00,34,4,0
15895,179252,2020-03-31 11:28:23.536000-04:00,19,14,0
14490,160039,2020-03-29 19:56:28.569000-04:00,27,31,0
26883,214658,2020-05-05 11:38:27.954000-04:00,19,4,0
21641,203564,2020-04-12 16:39:08.858000-04:00,19,7,0
5431,74258,2019-10-31 14:34:03.472000-04:00,1,1,0
13669,156558,2020-03-27 11:51:31.538000-04:00,3,4,0
4709,63252,2019-10-13 19:50:39.272000-04:00,15,1,0
15149,167353,2020-03-30 12:33:23.036000-04:00,21,9,0
28990,394509,2020-06-26 13:35:01.675000-04:00,3,1,0
15918,179960,2020-03-31 11:59:57.425000-04:00,17,25,0
11912,138332,2020-03-23 10:38:20.967000-04:00,16,4,0
28908,394161,2020-06-23 19:31:05.724000-04:00,1,0,1
24271,299679,2020-04-20 09:17:38.478000-04:00,13,19,0
12206,143285,2020-03-24 10:49:34.241000-04:00,12,12,0
21729,145528,2020-04-12 21:07:46.068000-04:00,23,27,0
3895,51236,2019-09-24 11:33:05.309000-04:00,24,6,2
19779,224303,2020-04-07 11:28:15.406000-04:00,2,1,0
25996,341568,2020-04-28 11:36:10.288000-04:00,3,1,0
25527,330517,2020-04-25 19:29:15.765000-04:00,21,3,0
13340,154192,2020-03-26 17:47:48.994000-04:00,8,1,0
15196,171517,2020-03-30 13:04:28.971000-04:00,17,41,0
20279,15999,2020-04-08 11:12:35.315000-04:00,17,1,0
25211,326354,2020-04-23 15:02:03.549000-04:00,14,2,0
1931,4416,2019-08-22 07:38:49.052000-04:00,42,2,0
23026,279364,2020-04-15 14:05:55.970000-04:00,21,3,0
16241,183771,2020-03-31 16:29:53.279000-04:00,25,4,3
16044,181732,2020-03-31 13:40:13.864000-04:00,26,4,0
3470,44211,2019-09-16 17:03:51.115000-04:00,17,7,0
18472,205141,2020-04-04 15:54:10.140000-04:00,17,9,0
5091,57629,2019-10-22 10:17:23.996000-04:00,21,2,0
13592,84194,2020-03-27 10:25:53.359000-04:00,8,30,0
3156,39136,2019-09-11 13:46:56.117000-04:00,24,14,1
14287,119675,2020-03-29 13:38:52.095000-04:00,12,12,4
26690,359866,2020-05-03 23:40:41.999000-04:00,19,30,0
5643,77390,2019-11-07 20:58:39.226000-05:00,14,3,0
25714,293150,2020-04-27 09:54:42.306000-04:00,19,2,0
25634,243341,2020-04-26 19:47:41.719000-04:00,19,87,0
6221,85263,2019-12-04 14:07:18.767000-05:00,1,1,0
17604,199185,2020-04-02 19:01:48.576000-04:00,21,7,0
4831,55298,2019-10-16 11:43:04.010000-04:00,34,1,0
22215,224435,2020-04-13 15:54:50.668000-04:00,18,1,0
4462,59318,2019-10-07 11:55:28.808000-04:00,28,22,0
12933,151323,2020-03-26 10:07:45.146000-04:00,6,1,0
10805,131517,2020-03-20 00:55:46.597000-04:00,14,5,0
8790,75550,2020-03-13 12:07:20.697000-04:00,10,1,0
13654,217148,2020-03-27 11:33:46.843000-04:00,23,8,0
25532,332331,2020-04-25 21:56:57.200000-04:00,21,1,0
20437,199232,2020-04-08 14:48:53.332000-04:00,23,36,0
25228,296864,2020-04-23 15:24:29.727000-04:00,23,30,0
25965,340395,2020-04-28 09:07:51.314000-04:00,10,4,0
24278,217074,2020-04-20 09:34:08.235000-04:00,14,4,0
18558,204579,2020-04-04 21:22:07.139000-04:00,19,39,0
14333,159668,2020-03-29 15:27:34.094000-04:00,5,1,0
5406,70801,2019-10-30 08:12:45.973000-04:00,23,2,1
20753,243016,2020-04-09 11:22:48.780000-04:00,9,12,0
7093,98006,2020-01-24 09:23:17.895000-05:00,20,13,2
7118,97401,2020-01-24 13:08:45.429000-05:00,23,1,0
13921,262658,2020-03-27 19:05:03.673000-04:00,27,6,0
25105,288186,2020-04-23 11:29:04.694000-04:00,12,1,0
20389,203112,2020-04-08 13:51:33.331000-04:00,21,18,0
19393,202588,2020-04-06 14:44:40.600000-04:00,18,22,12
26678,353383,2020-05-03 22:17:40.929000-04:00,7,30,0
20931,245629,2020-04-09 15:46:48.615000-04:00,15,1,0
19740,114642,2020-04-07 11:09:31.132000-04:00,22,14,1
21854,205672,2020-04-13 03:49:45.096000-04:00,16,1,0
6481,88516,2019-12-16 10:17:12.673000-05:00,46,11,0
6061,83108,2019-11-25 12:36:59.731000-05:00,20,1,0
13995,158610,2020-03-28 11:46:53.799000-04:00,7,13,0
1147,7154,2019-07-30 13:33:58.306000-04:00,56,9,3
6744,91813,2020-01-08 08:54:37.226000-05:00,25,9,0
23340,288016,2020-04-16 11:46:43.110000-04:00,15,1,0
3471,44211,2019-09-16 17:03:51.120000-04:00,14,5,0
20470,239142,2020-04-08 15:22:17.475000-04:00,24,1,0
16488,186509,2020-04-01 08:58:13.643000-04:00,19,5,0
2142,22484,2019-08-26 11:34:38.743000-04:00,9,2,0
11957,129521,2020-03-23 12:08:39.962000-04:00,7,19,0
9510,119198,2020-03-16 19:39:19.765000-04:00,6,6,0
15792,176708,2020-03-31 09:22:15.726000-04:00,15,26,0
21046,246192,2020-04-09 20:59:37.126000-04:00,3,2,0
21413,249770,2020-04-11 10:03:12.155000-04:00,4,17,0
17930,200155,2020-04-03 12:00:55.065000-04:00,14,1,0
6866,89572,2020-01-13 17:14:28.615000-05:00,19,9,0
22736,274986,2020-04-14 16:36:12.124000-04:00,1,1,0
7406,92869,2020-02-05 13:40:53.257000-05:00,24,83,0
7778,106442,2020-02-24 16:31:08.680000-05:00,11,1,0
18330,139581,2020-04-03 21:05:43.564000-04:00,15,20,0
5035,67641,2019-10-21 12:41:25.618000-04:00,53,6,0
12706,148966,2020-03-25 13:36:24.696000-04:00,17,8,0
13551,155398,2020-03-27 09:12:14.245000-04:00,12,28,0
9864,121719,2020-03-17 14:11:36.306000-04:00,63,25,0
16676,190121,2020-04-01 13:06:02.276000-04:00,16,6,0
17672,193528,2020-04-02 22:51:35.601000-04:00,25,12,5
19495,219709,2020-04-06 17:22:55.999000-04:00,22,1,0
19109,201390,2020-04-06 09:39:34.390000-04:00,22,40,0
18549,204579,2020-04-04 21:22:07.128000-04:00,10,29,0
3924,52193,2019-09-24 16:32:15.236000-04:00,22,1,0
2724,28675,2019-09-05 09:27:51.104000-04:00,21,3,0
10901,132254,2020-03-20 10:29:13.048000-04:00,15,8,0
27260,133631,2020-05-10 14:39:35.380000-04:00,1,2,0
18367,145528,2020-04-04 02:45:32.510000-04:00,1,2,0
28186,385881,2020-05-27 21:26:23.384000-04:00,2,2,0
3504,44392,2019-09-17 08:02:23.815000-04:00,27,1,0
8612,113275,2020-03-12 21:59:02.673000-04:00,14,3,0
7552,104010,2020-02-11 18:12:54.326000-05:00,3,0,1
11675,135549,2020-03-22 19:28:01.880000-04:00,23,1,0
1191,10885,2019-08-02 15:41:37.952000-04:00,36,0,3
18992,206527,2020-04-05 23:46:12.106000-04:00,14,4,0
10518,129111,2020-03-19 12:06:45.903000-04:00,1,2,0
15370,171982,2020-03-30 15:11:23.492000-04:00,14,23,0
14196,152146,2020-03-29 07:37:48.323000-04:00,20,7,0
5727,78536,2019-11-12 19:45:21.923000-05:00,27,11,5
4201,56281,2019-10-01 14:22:19.735000-04:00,37,22,2
28946,394441,2020-06-25 12:40:07.712000-04:00,1,1,0
22237,230394,2020-04-13 16:07:07.117000-04:00,24,6,0
24285,248756,2020-04-20 09:44:08.363000-04:00,14,12,0
20820,185988,2020-04-09 12:57:55.055000-04:00,4,9,1
18786,206299,2020-04-05 17:12:46.444000-04:00,25,2,0
3535,44460,2019-09-17 11:11:41.338000-04:00,20,2,2
3909,51746,2019-09-24 12:06:09.116000-04:00,16,10,0
14785,163738,2020-03-30 09:59:25.343000-04:00,11,26,0
19668,9314,2020-04-07 08:55:13.291000-04:00,3,0,1
25530,332331,2020-04-25 21:56:57.197000-04:00,22,25,0
18167,214522,2020-04-03 15:42:54.391000-04:00,14,47,0
9447,117350,2020-03-16 16:16:50.300000-04:00,18,2,0
10234,120831,2020-03-18 15:18:37.062000-04:00,2,2,0
15501,160419,2020-03-30 17:42:23.028000-04:00,17,2,0
22093,258046,2020-04-13 12:56:48.625000-04:00,22,11,1
16503,186843,2020-04-01 09:23:49.106000-04:00,5,1,0
28020,382924,2020-05-21 20:37:12.587000-04:00,12,2,0
5421,28623,2019-10-31 10:34:57.074000-04:00,35,4,0
14267,158182,2020-03-29 12:56:41.083000-04:00,23,6,1
17551,149654,2020-04-02 17:36:52.748000-04:00,23,9,0
13278,145816,2020-03-26 15:23:05.672000-04:00,6,1,0
7364,92324,2020-02-04 12:11:48.279000-05:00,21,7,0
4784,62841,2019-10-15 08:36:46.715000-04:00,6,4,0
4650,62841,2019-10-10 15:48:14.095000-04:00,8,4,0
18955,206877,2020-04-05 22:15:16.515000-04:00,19,7,0
25352,328851,2020-04-24 10:16:12.751000-04:00,21,2,0
18628,147921,2020-04-05 11:29:53.492000-04:00,22,4,0
19329,74822,2020-04-06 13:31:07.530000-04:00,21,14,0
16746,141116,2020-04-01 13:59:34.293000-04:00,17,2,0
20428,238666,2020-04-08 14:36:05.653000-04:00,28,28,0
18265,203784,2020-04-03 17:06:07.059000-04:00,31,15,0
22790,276499,2020-04-14 20:12:23.053000-04:00,8,2,0
21238,193070,2020-04-10 14:34:19.860000-04:00,12,18,0
12763,149495,2020-03-25 15:09:25.362000-04:00,11,0,5
26611,354460,2020-05-03 12:10:15.212000-04:00,18,6,0
26409,350985,2020-04-30 16:57:11.216000-04:00,2,1,0
5232,70485,2019-10-24 11:17:43.028000-04:00,24,74,2
15823,177425,2020-03-31 10:13:10.534000-04:00,14,14,0
19635,185849,2020-04-07 02:29:04.964000-04:00,31,22,0
23895,91053,2020-04-18 18:11:11.313000-04:00,23,37,0
14748,162271,2020-03-30 09:48:46.760000-04:00,13,2,0
2296,25456,2019-08-28 12:25:30.698000-04:00,26,2,0
23516,292097,2020-04-16 21:37:57.868000-04:00,15,3,0
19704,223338,2020-04-07 09:58:35.379000-04:00,15,15,0
3207,8609,2019-09-12 09:11:43.874000-04:00,16,18,0
14204,159267,2020-03-29 09:33:45.940000-04:00,14,3,0
20971,243513,2020-04-09 16:46:40.378000-04:00,9,4,0
5050,66434,2019-10-21 15:35:12.046000-04:00,26,1,0
26314,348735,2020-04-30 08:26:47.714000-04:00,8,1,0
21106,247921,2020-04-10 10:12:41.402000-04:00,4,1,1
27227,365397,2020-05-09 10:05:52.877000-04:00,9,1,0
12105,139642,2020-03-24 08:10:22.759000-04:00,11,3,0
21667,251285,2020-04-12 18:03:42.284000-04:00,20,1,0
20005,231078,2020-04-07 16:30:38.021000-04:00,22,15,0
14520,139933,2020-03-29 20:37:36.874000-04:00,26,4,0
26462,351868,2020-05-01 10:26:28.792000-04:00,17,2,0
1762,16928,2019-08-19 10:36:28.666000-04:00,6,0,15
8299,111806,2020-03-11 11:23:10.373000-04:00,9,2,3
20046,231821,2020-04-07 17:45:58.774000-04:00,26,5,1
19414,218023,2020-04-06 15:16:25.245000-04:00,43,2,0
8466,112540,2020-03-12 13:06:35.763000-04:00,1,1,0
28664,392733,2020-06-14 17:17:21.450000-04:00,1,1,0
8584,113220,2020-03-12 18:41:46.840000-04:00,24,3,0
26021,342186,2020-04-28 12:38:05.475000-04:00,2,1,0
15031,165635,2020-03-30 11:25:35.859000-04:00,8,1,0
28418,389769,2020-06-04 18:49:07.031000-04:00,1,2,0
23366,288486,2020-04-16 12:33:50.853000-04:00,25,0,2
17717,200078,2020-04-03 06:26:14.947000-04:00,1,1,0
16286,184266,2020-03-31 17:16:31.282000-04:00,21,17,0
11332,134296,2020-03-21 14:00:30.938000-04:00,18,4,0
25658,343462,2020-04-26 21:21:09.508000-04:00,24,3,0
13561,155632,2020-03-27 09:44:47.237000-04:00,15,72,1
21946,255315,2020-04-13 10:09:11.925000-04:00,27,27,0
7312,5079,2020-01-31 14:16:28.821000-05:00,20,21,0
14380,152490,2020-03-29 16:58:00.449000-04:00,50,55,0
20647,241780,2020-04-09 08:09:59.128000-04:00,17,1,0
12635,102179,2020-03-25 12:16:42.610000-04:00,27,2,0
11794,135995,2020-03-23 07:22:10.703000-04:00,21,1,0
24581,310037,2020-04-21 08:50:59.075000-04:00,21,1,0
6119,83693,2019-11-30 20:03:24.523000-05:00,20,11,0
2302,25716,2019-08-28 13:27:24.888000-04:00,16,10,0
28320,385510,2020-06-01 19:51:33.929000-04:00,7,6,0
23803,295910,2020-04-18 01:05:24.004000-04:00,24,10,0
25161,325666,2020-04-23 13:37:00.226000-04:00,14,18,0
26280,348003,2020-04-29 18:21:49.761000-04:00,2,1,0
1371,140542,2019-08-09 00:39:40.884000-04:00,18,6,8
17305,197168,2020-04-02 13:44:05.061000-04:00,25,77,0
13762,150134,2020-03-27 13:31:21.347000-04:00,17,29,4
1378,8275,2019-08-09 08:31:36.102000-04:00,28,5,0
10037,123316,2020-03-18 08:24:54.618000-04:00,26,9,0
2745,16549,2019-09-05 11:44:27.732000-04:00,68,11,0
27757,377886,2020-05-17 12:47:19.559000-04:00,22,9,0
13640,156224,2020-03-27 11:19:09.453000-04:00,27,6,0
13991,138018,2020-03-28 11:33:23.157000-04:00,17,3,0
8700,113672,2020-03-13 09:41:55.864000-04:00,14,3,0
13161,140354,2020-03-26 13:50:55.142000-04:00,15,7,0
11814,114829,2020-03-23 08:15:54.948000-04:00,1,1,0
28862,393596,2020-06-21 08:48:07.219000-04:00,24,3,0
10107,84294,2020-03-18 10:46:27.862000-04:00,14,7,0
1524,10173,2019-08-13 17:36:12.456000-04:00,36,0,1
1229,457,2019-08-05 08:36:44.938000-04:00,30,13,1
3233,28381,2019-09-12 11:14:20.716000-04:00,24,4,0
25398,330125,2020-04-24 13:20:08.637000-04:00,4,1,0
12359,145194,2020-03-24 14:40:48.037000-04:00,1,2,0
14149,139222,2020-03-28 21:37:46.480000-04:00,3,1,0
5009,67137,2019-10-21 08:32:37.118000-04:00,27,4,0
27389,370713,2020-05-11 15:09:25.516000-04:00,14,2,0
14971,164527,2020-03-30 10:50:42.585000-04:00,19,15,0
9764,119341,2020-03-17 11:53:15.986000-04:00,14,9,0
15117,163128,2020-03-30 12:13:12.266000-04:00,26,5,0
11442,134939,2020-03-22 08:48:04.162000-04:00,10,1,1
8743,113964,2020-03-13 10:40:40.518000-04:00,26,7,0
24720,308764,2020-04-21 15:11:03.938000-04:00,1,1,0
19191,190896,2020-04-06 11:07:27.836000-04:00,24,4,0
14139,159122,2020-03-28 21:14:55.643000-04:00,17,2,0
11720,135679,2020-03-22 21:21:29.318000-04:00,10,5,0
4065,54114,2019-09-27 10:43:54.131000-04:00,1,1,0
3539,44649,2019-09-17 11:20:53.371000-04:00,14,2,0
1665,10492,2019-08-16 15:18:02.195000-04:00,19,3,0
13659,156531,2020-03-27 11:38:46.416000-04:00,22,10,0
5608,17886,2019-11-07 09:47:16.278000-05:00,21,37,2
9411,116573,2020-03-16 14:21:39.900000-04:00,23,1,0
19570,221008,2020-04-06 20:21:07.480000-04:00,6,1,0
8942,67087,2020-03-13 15:51:49.361000-04:00,19,62,0
7835,80602,2020-02-27 09:26:00.044000-05:00,21,5,0
15604,175065,2020-03-30 20:57:09.736000-04:00,24,5,0
3692,47634,2019-09-19 12:04:05.433000-04:00,23,85,0
18770,206263,2020-04-05 16:53:03.766000-04:00,54,37,0
19382,202123,2020-04-06 14:37:27.222000-04:00,26,9,0
9436,118265,2020-03-16 15:50:58.363000-04:00,68,1,0
28159,385310,2020-05-27 10:22:06.397000-04:00,4,1,0
20776,242672,2020-04-09 12:07:47.503000-04:00,11,12,0
20487,159427,2020-04-08 15:37:46.771000-04:00,22,44,0
15674,175472,2020-03-30 22:39:50.881000-04:00,3,1,0
23619,294310,2020-04-17 13:13:22.947000-04:00,21,6,0
6748,92326,2020-01-08 10:51:34.812000-05:00,28,11,1
2722,28675,2019-09-05 09:27:51.095000-04:00,22,3,0
10216,126226,2020-03-18 14:21:08.276000-04:00,37,16,0
27393,370835,2020-05-11 15:53:44.078000-04:00,17,1,0
5162,69275,2019-10-23 08:58:56.434000-04:00,20,1,0
27640,217425,2020-05-14 09:03:52.969000-04:00,19,1,0
15231,169767,2020-03-30 13:35:07.665000-04:00,25,12,0
26118,172958,2020-04-28 19:36:51.925000-04:00,8,3,0
21240,194309,2020-04-10 14:45:22.884000-04:00,46,5,3
20705,242367,2020-04-09 09:56:52.298000-04:00,1,1,0
1272,10498,2019-08-06 09:51:04.945000-04:00,5,2,0
12340,104469,2020-03-24 13:38:01.480000-04:00,19,1,0
16128,182169,2020-03-31 14:28:11.080000-04:00,27,4,0
14755,202894,2020-03-30 09:53:28.930000-04:00,19,21,0
